ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
Grossmont College,106,106,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/grossmont_college__to__university_of_california_riverside.json,
Grossmont College,106,106,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/grossmont_college__to__university_of_california_san_diego.json,
Grossmont College,106,106,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/grossmont_college__to__university_of_california_santa_barbara.json,
Grossmont College,106,106,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/grossmont_college__to__university_of_california_santa_cruz.json,
Hartnell College,123,123,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/hartnell_college__to__university_of_california_berkeley.json,
Hartnell College,123,123,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/hartnell_college__to__university_of_california_davis.json,
Hartnell College,123,123,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/hartnell_college__to__university_of_california_irvine.json,
Hartnell College,123,123,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/hartnell_college__to__university_of_california_los_angeles.json,
Hartnell College,123,123,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/hartnell_college__to__university_of_california_merced.json,
Hartnell College,123,123,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/hartnell_college__to__university_of_california_riverside.json,
Hartnell College,123,123,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/hartnell_college__to__university_of_california_san_diego.json,
Hartnell College,123,123,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/hartnell_college__to__university_of_california_santa_barbara.json,
Hartnell College,123,123,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/hartnell_college__to__university_of_california_santa_cruz.json,
Imperial Valley College,107,107,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/imperial_valley_college__to__university_of_california_berkeley.json,
Imperial Valley College,107,107,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/imperial_valley_college__to__university_of_california_davis.json,
Imperial Valley College,107,107,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/imperial_valley_college__to__university_of_california_irvine.json,
Imperial Valley College,107,107,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/imperial_valley_college__to__university_of_california_los_angeles.json,
Imperial Valley College,107,107,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/imperial_valley_college__to__university_of_california_merced.json,
Imperial Valley College,107,107,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/imperial_valley_college__to__university_of_california_riverside.json,
Imperial Valley College,107,107,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/imperial_valley_college__to__university_of_california_san_diego.json,
Imperial Valley College,107,107,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/imperial_valley_college__to__university_of_california_santa_barbara.json,
Imperial Valley College,107,107,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/imperial_valley_college__to__university_of_california_santa_cruz.json,
Irvine Valley College,124,124,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/irvine_valley_college__to__university_of_california_berkeley.json,
Irvine Valley College,124,124,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/irvine_valley_college__to__university_of_california_davis.json,
Irvine Valley College,124,124,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/irvine_valley_college__to__university_of_california_irvine.json,
Irvine Valley College,124,124,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/irvine_valley_college__to__university_of_california_los_angeles.json,
Irvine Valley College,124,124,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/irvine_valley_college__to__university_of_california_merced.json,
Irvine Valley College,124,124,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/irvine_valley_college__to__university_of_california_riverside.json,
Irvine Valley College,124,124,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/irvine_valley_college__to__university_of_california_san_diego.json,
Irvine Valley College,124,124,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/irvine_valley_college__to__university_of_california_santa_barbara.json,
Irvine Valley College,124,124,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/irvine_valley_college__to__university_of_california_santa_cruz.json,
Kings River College,36,36,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/kings_river_college__to__university_of_california_berkeley.json,
Kings River College,36,36,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/kings_river_college__to__university_of_california_davis.json,
Kings River College,36,36,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/kings_river_college__to__university_of_california_irvine.json,
Kings River College,36,36,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/kings_river_college__to__university_of_california_los_angeles.json,
Kings River College,36,36,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/kings_river_college__to__university_of_california_merced.json,
Kings River College,36,36,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/kings_river_college__to__university_of_california_riverside.json,
Kings River College,36,36,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/kings_river_college__to__university_of_california_san_diego.json,
Kings River College,36,36,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/kings_river_college__to__university_of_california_santa_barbara.json,
Kings River College,36,36,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/kings_river_college__to__university_of_california_santa_cruz.json,
Lake Tahoe Community College,40,40,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/lake_tahoe_community_college__to__university_of_california_berkeley.json,
Lake Tahoe Community College,40,40,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/lake_tahoe_community_college__to__university_of_california_davis.json,
Lake Tahoe Community College,40,40,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/lake_tahoe_community_college__to__university_of_california_irvine.json,
Lake Tahoe Community College,40,40,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/lake_tahoe_community_college__to__university_of_california_los_angeles.json,
Lake Tahoe Community College,40,40,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/lake_tahoe_community_college__to__university_of_california_merced.json,
Lake Tahoe Community College,40,40,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/lake_tahoe_community_college__to__university_of_california_riverside.json,
Lake Tahoe Community College,40,40,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/lake_tahoe_community_college__to__university_of_california_san_diego.json,
Lake Tahoe Community College,40,40,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/lake_tahoe_community_college__to__university_of_california_santa_barbara.json,
Lake Tahoe Community College,40,40,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/lake_tahoe_community_college__to__university_of_california_santa_cruz.json,
Laney College,77,77,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/laney_college__to__university_of_california_berkeley.json,
Laney College,77,77,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/laney_college__to__university_of_california_davis.json,
Laney College,77,77,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/laney_college__to__university_of_california_irvine.json,
Laney College,77,77,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/laney_college__to__university_of_california_los_angeles.json,
Laney College,77,77,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/laney_college__to__university_of_california_merced.json,
Laney College,77,77,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/laney_college__to__university_of_california_riverside.json,
Laney College,77,77,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/laney_college__to__university_of_california_san_diego.json,
